107.167.109.77:55384,4
1.39.80.20:55040,10
14.139.235.195:38706,1
106.215.186.137:23993,1
91.103.41.1:27428,2
122.15.164.66:20373,3
52.74.219.71:54996,1
14.139.60.61:43054,1
14.139.69.43:51849,4
223.176.29.222:24443,1
117.244.32.170:22502,5
14.139.141.2:47309,1
210.56.103.176:22399,2
115.185.155.223:52577,1
180.151.120.135:52730,1
202.83.17.220:2859,7
1.39.35.87:62988,1
52.74.219.71:40689,1
112.79.38.184:3154,2
106.76.95.87:11994,3
52.74.219.71:35562,1
52.74.219.71:42492,1
203.99.197.97:46009,5
52.74.219.71:46041,1
111.118.249.210:60231,5
52.74.219.71:47145,1
220.225.86.165:12609,1
49.248.245.187:51519,4
52.74.219.71:49488,1
65.49.14.167:31082,1
106.186.23.95:35220,1
122.176.150.36:18950,3
59.88.146.228:4842,2
162.93.65.2:62359,1
70.39.187.228:57987,3
152.52.149.35:1104,1
180.215.122.229:34887,28
115.250.44.163:19946,1
120.57.195.215:10466,3
52.74.219.71:51582,1
103.22.239.216:36407,1
115.248.201.33:3480,4
122.162.78.82:21997,1
120.138.126.60:58817,3
115.249.243.194:14999,2
52.74.219.71:41415,1
14.139.229.50:40579,2
203.201.225.211:24413,2
27.109.27.131:44295,4
119.81.61.166:42573,1
175.101.80.134:60745,4
122.167.97.178:18034,13
52.74.219.71:51762,1
182.66.41.206:35191,2
116.202.94.88:50807,1
1.39.60.23:50468,3
223.176.159.15:7970,3
180.179.213.71:55449,1
1.38.23.239:27616,1
43.250.41.8:26280,6
14.139.161.3:59468,1
14.139.196.3:38247,1
175.101.67.32:1663,1
196.1.114.177:46272,3
117.201.107.128:64792,2
27.59.241.159:43223,1
103.241.233.234:27499,2
115.111.242.141:15780,2
52.74.219.71:44355,1
54.251.151.39:37917,1
115.119.161.198:33793,2
112.79.35.16:61348,1
112.133.232.80:44142,3
117.239.83.193:52423,5
117.241.104.86:1894,1
223.225.215.105:49965,1
14.98.22.214:54180,1
14.99.236.158:64252,5
117.228.3.30:62705,3
61.246.49.134:37810,1
125.17.184.62:50500,12
182.72.78.78:6852,1
117.211.180.54:23201,1
61.246.208.94:50242,11
122.162.120.112:56984,48
107.167.109.103:38833,1
115.178.103.67:7143,3
52.74.219.71:57207,1
52.74.219.71:45789,1
117.200.131.27:18393,1
115.114.88.78:10815,3
115.250.75.68:23817,2
52.74.219.71:56583,1
183.82.221.106:33834,3
198.147.160.75:34210,1
14.97.21.122:61544,1
52.74.219.71:34242,1
202.71.30.152:50739,5
123.236.237.124:57519,13
125.21.161.116:24965,2
103.54.146.14:53462,1
116.75.180.129:49216,2
52.74.219.71:42885,1
15.203.233.82:54964,1
117.192.153.112:58565,1
52.74.219.71:56400,1
106.186.23.95:35118,1
1.38.21.44:61661,2
52.74.219.71:54303,1
142.4.22.237:54487,1
115.250.44.163:33854,1
101.212.70.189:21165,2
103.226.227.11:14175,4
14.99.173.41:50069,2
66.102.6.179:52738,1
115.111.214.14:57900,7
59.99.52.189:52643,1
203.124.232.50:19298,1
192.189.128.13:35754,1
61.246.57.5:27657,1
111.125.139.12:63487,2
223.176.147.113:14349,1
122.15.156.64:24587,2
164.100.150.149:61228,1
52.74.219.71:50310,1
119.81.61.166:45495,1
117.238.148.88:49490,2
59.177.144.24:26513,1
52.74.219.71:58266,1
52.74.219.71:33087,1
52.74.219.71:49491,1
49.200.126.37:33601,7
103.14.232.178:51038,18
12.144.110.131:54148,1
59.162.46.194:52373,2
117.241.97.140:51028,2
27.54.169.220:60142,5
49.248.8.158:43931,2
103.24.20.238:3562,9
203.16.165.129:35683,1
122.169.18.122:1399,2
124.123.142.36:53435,3
1.22.100.71:3891,13
182.72.140.46:38946,1
122.178.123.126:49475,2
107.167.107.157:38025,1
103.13.219.4:15890,1
202.45.7.174:38677,1
103.245.198.70:64429,1
120.59.74.182:25971,2
103.51.209.199:59421,1
122.15.156.144:33566,3
52.74.219.71:48003,1
101.62.229.207:45338,3
182.73.203.62:57667,9
117.239.215.65:56718,3
182.73.57.37:30764,1
203.112.87.138:7653,2
125.20.39.66:30026,1
71.212.1.240:46030,3
119.81.61.166:46191,1
117.204.83.237:53496,4
182.237.157.83:7320,7
37.228.104.250:45219,2
59.99.44.239:2104,2
122.178.59.201:51609,1
180.178.6.10:33287,5
183.87.61.174:39117,1
14.141.188.34:42680,1
52.74.219.71:53724,1
37.228.107.66:38103,4
182.64.175.176:55276,1
164.100.43.122:61699,15
125.18.235.210:60544,1
117.208.136.114:54892,1
52.74.219.71:37791,1
42.105.217.19:58291,1
52.74.219.71:56433,1
52.74.219.71:56004,1
205.204.85.22:27040,1
54.251.151.39:44238,1
112.196.37.218:36353,1
111.93.148.166:60325,1
52.74.219.71:55623,1
117.248.131.33:13760,4
117.215.204.242:55631,2
117.200.107.144:55438,2
111.93.109.66:54276,3
52.74.219.71:44571,1
61.8.208.60:53286,1
223.176.185.94:40955,1
122.177.243.171:10008,12
115.249.116.118:18220,2
120.63.80.205:55178,2
1.39.46.199:50558,1
106.186.23.95:36423,1
202.138.120.65:54785,1
182.71.168.26:61822,1
122.15.156.64:27737,2
52.74.219.71:43596,1
115.245.198.135:28259,3
123.239.66.61:52674,1
122.167.173.152:33717,1
182.66.30.165:52819,3
14.141.112.244:56942,13
101.212.67.198:16903,1
124.123.155.136:50073,3
54.251.151.39:35364,1
103.237.57.66:49448,1
14.139.235.195:36429,2
182.73.146.26:43941,1
59.144.59.38:54172,1
1.39.13.4:4572,11
59.91.199.224:10889,4
150.107.116.180:7786,2
196.1.105.91:58759,1
168.235.197.238:64855,1
175.100.146.102:5039,3
52.74.219.71:47622,1
122.177.48.189:54761,1
121.58.175.128:32463,6
117.212.157.130:51785,1
20.139.82.64:26208,2
54.251.151.39:45330,1
117.220.5.153:3081,2
52.74.219.71:47754,1
119.81.61.166:42078,1
61.246.57.5:13827,4
107.167.99.217:43055,3
117.239.215.65:18840,2
117.239.41.163:59582,1
89.145.95.43:58040,1
117.244.151.115:26587,9
1.39.35.125:57914,5
115.242.169.132:64026,6
101.221.79.231:52991,6
182.70.67.251:18485,2
37.228.105.32:55585,11
112.133.194.102:33533,3
111.93.167.67:62225,4
52.74.219.71:42735,1
119.81.61.166:48366,1
122.163.144.243:53019,1
101.222.174.182:43951,1
182.73.177.101:49536,2
14.141.215.134:9302,1
103.15.62.178:56185,1
52.74.219.71:34602,1
202.61.103.30:14187,6
122.160.166.95:2309,2
124.123.140.170:1693,1
106.186.23.95:37002,1
122.168.209.168:65415,1
59.89.184.127:28706,1
183.82.209.45:18604,6
15.219.201.69:55210,5
106.221.140.194:61357,1
202.131.119.122:48523,3
59.177.155.238:23326,1
107.167.108.214:53540,2
52.74.219.71:51087,1
59.177.73.74:10055,4
168.235.197.144:19246,1
202.191.160.30:23810,2
220.227.59.2:37914,7
119.81.61.166:45774,1
52.74.219.71:52176,1
37.228.105.38:57941,3
52.74.219.71:53232,1
101.221.134.69:28674,1
59.162.2.2:53716,2
14.194.47.195:38575,3
52.74.219.71:48906,1
52.74.219.71:56598,1
122.179.60.226:21927,5
15.219.201.75:64950,3
195.154.49.144:31800,1
107.167.109.62:35951,3
123.63.74.210:49481,1
117.239.113.186:51916,1
52.74.219.71:51678,1
117.206.131.209:51886,1
106.186.23.95:36900,1
52.74.219.71:57108,1
70.39.185.77:19031,1
117.203.84.39:50697,3
124.253.102.25:51758,9
121.243.109.115:57694,1
183.83.237.83:49725,1
52.74.219.71:48861,1
106.51.250.126:61609,10
117.212.149.41:49663,2
192.158.48.90:18915,1
220.225.210.45:51381,2
15.219.201.68:46877,2
117.253.49.6:64236,10
203.207.62.38:45302,2
117.247.55.3:51147,3
49.156.89.40:8720,1
144.36.234.248:57512,6
1.39.13.229:15339,9
49.14.31.38:39118,2
27.97.108.23:44785,4
182.68.179.212:4136,17
52.74.219.71:59061,1
1.38.19.105:25594,4
49.213.37.162:49602,15
14.139.196.4:43208,2
52.74.219.71:52833,1
203.91.193.5:58942,3
122.248.163.4:25577,1
52.74.219.71:48021,1
14.102.127.141:64407,4
14.139.243.10:50648,3
164.100.41.34:11003,2
203.91.192.5:24641,1
112.196.189.49:3397,2
117.205.39.16:19783,7
117.212.26.52:20952,1
14.139.123.62:45840,2
115.245.198.135:14630,2
59.99.138.166:15899,2
37.228.107.72:44873,2
49.14.89.211:29801,10
223.181.1.172:47190,2
116.202.13.112:3792,1
122.167.149.17:58922,17
106.76.229.176:53172,12
59.97.98.178:23331,18
223.225.69.41:53065,2
182.70.224.77:50136,1
106.220.40.197:42375,1
20.139.82.64:52524,1
103.21.161.192:5522,7
171.60.89.237:65501,1
52.74.219.71:39441,1
106.76.126.73:33477,1
182.71.110.41:40515,2
182.68.78.195:57398,1
122.180.141.102:3526,12
52.74.219.71:42687,1
183.83.24.175:53762,2
117.201.165.202:62690,5
54.251.151.39:49488,1
61.0.102.123:54295,1
103.240.79.109:49930,1
113.193.197.33:2305,1
14.140.86.34:57651,1
5.254.65.17:50339,3
89.145.95.43:58037,1
182.74.233.26:43075,7
165.225.104.51:16442,1
117.221.44.217:24184,1
164.100.105.136:64018,8
101.212.66.187:4170,2
101.56.20.88:51981,1
14.139.186.22:1407,1
1.39.63.186:21906,2
123.239.93.104:48093,2
122.174.106.4:22988,1
106.66.74.151:38076,1
117.208.74.117:52218,1
12.10.219.222:56332,2
115.241.240.44:36929,3
37.228.105.217:54918,4
103.49.225.210:51044,7
203.170.48.46:17091,3
121.241.96.35:18369,1
202.162.29.16:54748,1
1.39.96.102:31240,5
165.225.104.80:51199,1
101.222.240.131:48291,2
117.239.53.7:11870,1
52.74.219.71:45084,1
117.239.53.7:6472,1
117.223.112.20:19089,1
52.74.219.71:33810,1
117.238.26.6:50963,1
52.74.219.71:58464,1
116.193.162.226:3860,1
101.57.2.123:64728,1
14.139.127.243:41803,1
1.22.77.90:50268,2
1.39.97.14:31418,2
119.81.61.166:45381,1
125.99.66.134:51922,2
185.46.212.70:22335,3
52.74.219.71:45888,1
59.144.98.170:15876,1
119.226.98.253:59384,4
101.212.67.105:51423,2
106.186.23.95:36984,1
117.200.214.19:2737,12
167.127.104.12:34660,1
223.176.52.172:55207,3
115.111.174.46:28458,1
128.185.131.168:33712,1
220.225.142.21:60769,6
182.18.179.29:9653,2
106.220.188.168:34863,1
106.186.23.95:34557,1
125.16.17.145:32711,2
1.39.13.229:5802,12
106.186.23.95:36456,1
52.74.219.71:50046,1
106.206.152.164:7699,1
203.101.104.2:22706,3
121.58.173.7:38232,3
52.74.219.71:53478,1
103.17.84.232:49393,4
52.74.219.71:42261,1
202.164.63.92:11686,1
119.81.61.166:45888,1
202.41.3.20:51353,1
37.228.105.74:39486,1
175.101.68.117:50710,1
124.155.218.224:53176,2
52.74.219.71:41781,1
52.74.219.71:43512,1
182.66.27.6:34006,6
52.74.219.71:47619,1
70.39.184.163:25185,1
219.91.177.206:33367,1
1.23.233.90:55208,13
43.252.119.203:3064,2
203.122.44.23:48121,1
183.82.219.181:51298,4
182.69.209.193:50367,1
182.74.246.110:55298,1
155.188.123.17:54815,2
1.23.195.235:51868,1
182.72.78.102:58974,2
117.195.80.85:59893,1
122.170.20.209:53733,6
202.71.30.152:49623,1
106.51.183.106:55575,3
37.228.107.23:55927,4
117.245.81.110:51466,2
202.47.116.56:60207,1
125.19.44.66:19649,7
119.81.61.166:47541,1
59.163.253.145:51667,1
117.195.252.204:55871,2
182.18.184.2:49056,1
117.234.107.71:2566,4
210.212.78.178:7294,1
182.65.254.79:53381,1
202.142.67.10:29463,4
103.232.25.226:27521,1
106.220.240.62:9784,1
123.238.96.93:53920,1
203.99.213.34:58408,1
107.167.113.31:60084,3
121.245.145.20:49616,2
209.95.52.184:38649,7
1.39.8.159:1945,10
14.139.60.61:42952,1
1.39.8.159:15342,6
27.251.173.58:8563,1
203.91.213.69:57184,2
15.219.169.68:52767,1
168.235.196.222:43029,4
123.63.7.89:54861,2
37.228.104.121:51028,8
122.248.183.1:53739,1
180.151.80.140:6811,1
101.59.69.156:39820,2
52.74.219.71:51876,1
119.81.61.166:43398,1
54.251.151.39:50589,1
27.251.183.213:62730,3
106.76.185.174:56363,1
106.186.23.95:35037,1
122.175.217.178:27471,2
182.19.55.228:34908,3
202.63.124.13:27174,1
122.166.142.56:23697,3
122.161.125.21:16321,1
183.82.43.238:46940,4
52.74.219.71:54156,1
49.15.194.201:64843,3
101.56.224.146:64153,4
14.139.63.146:29462,5
116.203.73.130:6136,4
121.244.63.131:49765,3
43.243.38.35:53129,1
49.207.223.108:63659,3
1.38.18.98:46104,8
59.182.190.239:12687,3
103.29.159.213:49198,20
37.228.106.195:37579,1
123.63.218.235:44223,1
54.255.254.236:53592,1
106.186.23.95:34968,1
112.133.233.106:53672,3
117.232.242.65:39787,11
218.248.46.19:54298,5
52.74.219.71:41217,1
122.248.183.20:20949,1
27.4.18.223:56531,1
106.51.128.112:1956,1
122.15.156.144:57920,1
52.74.219.71:58806,1
101.222.160.107:60347,2
91.177.23.192:51016,3
202.9.91.151:13177,2
182.64.88.178:20204,2
107.167.108.195:45051,2
117.204.236.190:25987,1
192.158.48.90:17448,8
107.167.107.202:44229,6
125.16.17.145:27173,3
115.249.41.129:56047,3
117.211.162.130:60328,3
52.74.219.71:39786,1
199.190.46.149:59334,1
203.192.246.162:4539,1
119.81.61.166:43743,1
103.8.42.26:50389,1
115.249.106.133:64342,1
115.113.250.2:50285,2
8.37.225.189:41177,1
116.203.72.192:1457,1
111.119.231.194:53692,3
61.12.35.115:34168,3
14.139.214.162:34639,1
27.109.27.131:46224,1
124.253.192.250:10789,2
122.174.34.56:20673,1
106.192.133.246:13832,2
52.74.219.71:38019,1
59.93.179.16:50204,1
122.161.67.109:51647,1
114.143.229.114:41377,1
203.91.192.4:23238,1
114.143.13.26:51081,1
101.62.135.51:13886,1
117.206.118.35:51826,4
123.242.242.16:27904,1
122.15.26.82:59127,2
14.141.108.74:49210,3
106.220.190.180:46038,1
115.249.180.13:14629,9
117.239.53.7:8728,3
203.147.88.34:57957,3
70.39.186.249:18399,1
60.243.210.34:56351,1
202.62.82.106:56524,5
202.153.38.142:46150,1
106.215.148.165:15852,1
203.199.205.25:29297,1
43.243.38.35:53114,3
202.131.154.20:35291,1
106.76.61.29:29251,2
144.36.230.182:63198,5
49.207.11.136:62320,1
164.100.31.82:44061,5
106.186.23.95:36258,1
59.89.110.233:20527,1
123.237.18.103:62495,6
14.141.88.230:31094,1
125.63.68.99:27908,1
122.169.26.242:15880,11
218.248.65.89:23021,9
115.69.82.245:48590,1
43.241.145.26:64694,1
117.216.222.172:49954,5
122.15.56.56:3496,3
122.178.243.108:25317,5
116.72.157.99:13988,3
52.74.219.71:57672,1
122.248.18.6:48519,2
58.68.50.51:47156,1
122.171.83.205:27181,2
103.230.103.161:55257,1
72.163.220.30:60052,1
52.74.219.71:35481,1
122.179.106.14:52925,4
52.74.219.71:44865,1
117.205.39.16:20536,2
14.140.106.2:36430,4
223.185.131.69:49962,8
117.241.96.167:1522,2
103.14.232.178:50954,15
103.22.239.216:36542,1
115.184.17.86:64179,1
52.74.219.71:33906,1
103.56.247.70:56290,4
122.170.10.164:1755,2
52.74.219.71:42030,1
122.169.128.147:50189,2
101.56.191.93:1482,1
107.167.109.78:49410,1
116.75.150.45:50100,3
117.222.215.29:52617,2
59.94.1.79:29796,1
117.204.185.48:3007,3
52.74.219.71:60753,1
125.16.17.145:26774,1
8.37.227.123:21276,1
106.186.23.95:36948,1
37.228.107.66:38907,4
180.151.56.146:58448,8
59.162.162.2:40917,3
205.204.88.19:39158,2
54.251.151.39:35496,1
182.19.62.45:63570,13
101.63.129.100:49796,1
14.141.114.3:12529,1
119.81.61.166:43329,1
164.100.128.19:10144,1
203.117.117.215:53213,1
14.141.254.90:3502,5
223.176.160.181:30701,7
14.139.172.226:37953,9
49.207.191.5:57878,4
115.112.58.98:38405,3
125.22.193.150:35116,2
103.51.211.114:53623,13
103.14.232.178:51041,12
49.204.113.107:50022,1
121.244.117.68:16182,2
61.3.58.167:59507,1
175.101.67.95:50299,10
106.77.109.107:6932,1
27.109.12.122:40095,1
112.196.55.187:43167,3
61.16.237.50:62374,7
117.197.121.234:21445,1
52.74.219.71:59685,1
45.112.70.176:60564,5
117.207.86.122:54564,1
107.167.108.194:39897,4
52.74.219.71:42207,1
59.99.170.134:55807,1
202.131.154.20:24431,14
52.74.219.71:52077,1
14.142.3.250:51470,4
122.170.103.11:20231,4
52.74.219.71:33072,1
59.88.63.73:51987,3
59.94.64.190:1403,2
125.22.43.14:32640,1
106.186.23.95:36180,1
61.3.222.1:4286,1
106.186.23.95:36360,1
14.139.190.20:50321,4
203.91.192.5:23828,1
14.99.10.95:52039,1
125.16.26.178:49917,6
107.167.109.145:38493,1
112.110.12.156:34575,10
27.124.24.161:1600,2
115.245.200.75:51421,1
104.236.211.218:20433,1
180.87.235.86:52891,2
52.74.219.71:44175,1
112.79.35.16:11158,1
122.163.31.49:51184,1
117.55.243.22:24920,5
1.22.128.225:58007,7
14.139.217.139:37736,1
218.248.9.159:12708,5
14.139.190.12:52375,7
70.39.185.171:42667,4
14.141.88.230:31106,1
115.114.108.35:10493,3
59.176.61.6:52249,1
116.75.90.193:57902,2
52.74.219.71:42096,1
168.235.194.200:34766,2
164.100.149.245:54009,1
49.204.3.221:1708,6
101.2.26.20:19801,1
162.93.65.2:62131,1
122.248.183.22:37093,2
223.30.65.67:49701,1
52.74.219.71:49158,1
115.111.214.14:46470,6
117.204.247.44:3264,1
52.74.219.71:42342,1
122.168.180.91:1388,2
61.3.69.35:11028,10
52.74.219.71:55902,1
106.51.122.82:52330,1
106.186.23.95:36441,1
106.67.189.69:59561,1
115.160.246.122:39679,3
122.177.31.165:20786,2
192.223.136.5:51089,2
1.187.193.6:17201,2
49.207.181.205:50333,6
116.202.112.10:7591,3
182.66.46.131:30187,1
122.180.194.211:59135,2
115.248.38.225:54171,1
125.63.68.99:4985,1
203.16.165.129:33403,1
117.239.38.229:50964,1
93.186.23.82:6432,2
112.79.36.117:11052,5
49.206.175.58:49944,7
49.248.63.227:17187,2
49.213.41.99:53108,2
122.178.72.239:60423,3
182.70.162.230:14697,2
119.81.61.166:42753,1
202.3.66.50:57270,2
168.235.197.144:22639,1
52.74.219.71:45873,1
112.79.35.16:64831,1
117.202.161.88:50782,3
167.230.140.6:34844,1
212.93.55.34:54192,1
58.137.200.27:48554,1
61.8.145.194:50045,27
121.58.175.128:20268,7
103.226.227.11:33411,6
202.162.29.16:17530,1
1.23.176.186:57523,1
61.16.154.122:43029,5
168.235.196.198:22783,1
182.68.88.145:50021,3
122.163.28.29:24753,1
202.142.99.154:11729,8
52.74.219.71:43185,1
219.91.152.245:2617,1
116.50.59.180:51106,1
117.203.187.77:59249,3
150.107.192.70:33693,3
220.227.59.2:60402,9
116.75.180.129:49234,13
117.218.49.32:52592,3
198.36.94.34:60169,3
116.73.158.148:34104,18
15.219.201.69:52435,12
115.248.71.233:29988,4
183.83.48.63:26128,3
59.145.174.78:61232,6
59.177.88.63:29657,1
103.226.86.116:49578,2
1.39.14.154:1820,1
117.239.92.182:58706,2
111.93.128.70:38391,2
116.202.38.139:58378,1
123.136.249.195:56574,16
103.56.247.70:54751,5
203.91.192.2:36715,1
14.139.243.222:50603,2
115.249.243.194:14801,4
14.99.180.226:51021,1
210.212.136.130:35391,1
123.201.21.1:44774,4
52.74.219.71:35052,1
203.91.192.5:25022,2
107.167.107.237:41536,2
1.38.19.168:65128,1
54.240.197.79:6902,1
49.207.185.85:44886,3
203.122.33.226:35236,1
194.80.160.248:24161,10
52.74.219.71:56190,1
182.64.135.169:63794,1
203.192.224.89:27251,2
106.218.159.59:43117,9
220.225.210.45:51147,2
103.22.239.216:36476,1
115.184.91.206:43594,1
122.176.182.175:57318,1
124.124.178.42:57212,1
52.74.219.71:35427,1
14.139.227.82:62637,1
52.74.219.71:51564,1
220.227.106.41:12096,1
122.169.206.75:37574,1
103.247.83.189:24687,7
20.139.66.64:40785,2
144.36.226.84:60731,3
123.63.74.210:53471,1
122.161.241.117:22385,5
124.253.94.216:12412,2
182.75.52.50:53264,1
203.201.231.36:52236,2
106.219.61.183:12152,10
136.185.252.121:49641,1
52.74.219.71:52293,1
216.150.189.2:32869,2
121.244.129.146:54591,3
204.152.235.219:58763,1
121.243.112.118:59734,1
14.97.96.186:49814,2
106.186.23.95:37035,1
59.97.83.136:16777,1
119.81.61.166:46515,1
117.195.161.45:57741,2
122.175.137.116:50164,1
182.75.56.34:60002,8
103.251.184.2:50346,10
106.79.11.255:8174,1
150.107.213.119:2622,1
169.145.197.13:59761,2
1.38.23.26:35996,1
61.1.129.207:61687,12
117.214.152.170:13760,1
117.217.35.176:18139,1
122.169.173.176:60223,18
1.22.80.227:2937,1
52.74.219.71:56727,1
117.204.202.219:16445,1
202.191.228.203:65242,1
49.205.99.169:4645,1
117.240.224.2:32326,2
144.160.98.91:49223,6
49.205.97.179:26486,1
52.74.219.71:59883,1
117.240.241.113:38056,2
52.74.219.71:54765,1
120.89.73.54:46521,6
220.225.127.90:55311,1
115.96.192.177:55334,1
116.202.38.139:58477,3
107.167.107.177:48125,1
168.235.196.177:40926,1
117.241.100.119:24122,1
14.141.139.26:50853,2
52.74.219.71:42126,1
180.215.123.58:32918,2
14.139.238.131:2159,1
168.235.197.212:36214,1
198.169.188.233:45566,1
117.203.29.38:2395,2
180.151.208.160:50029,4
106.220.39.255:27858,2
123.201.97.179:53159,7
122.170.139.74:61744,5
106.194.6.223:9312,1
119.82.77.162:5129,5
223.225.214.140:4276,1
61.3.194.125:52585,1
122.176.76.200:17881,7
223.176.56.41:17886,2
54.251.151.39:39423,1
117.205.160.216:51418,24
49.14.24.94:52775,1
37.228.107.85:55853,1
123.63.74.210:58751,2
117.239.53.7:10448,1
1.22.183.22:49623,4
117.247.193.91:55530,1
106.186.23.95:36225,1
27.97.212.165:48740,2
101.57.2.123:65307,1
175.101.54.81:59231,2
59.180.63.155:16906,1
122.163.65.106:60046,2
203.16.165.129:24265,1
117.204.202.219:16559,1
92.123.78.55:50763,1
27.107.3.194:31801,1
52.74.219.71:44193,1
106.216.166.183:21490,10
106.186.23.95:34461,1
182.74.129.155:59495,4
123.63.201.227:3076,7
220.227.2.199:64524,4
116.50.59.180:54262,1
52.74.219.71:48762,1
115.250.89.148:34316,6
101.59.252.58:18033,2
37.228.107.23:55930,11
8.37.224.45:55354,1
49.15.71.211:31080,1
52.74.219.71:42108,1
115.249.116.118:24142,1
59.144.10.208:55964,1
103.250.160.20:49361,1
61.2.18.2:18574,10
52.74.219.71:32802,1
120.56.142.244:10692,1
52.74.219.71:56352,1
124.123.1.95:51786,1
106.203.174.142:48776,2
120.63.59.246:50862,3
52.74.219.71:52848,1
115.119.161.198:33805,1
49.202.32.136:10936,3
27.97.211.26:41854,2
106.186.23.95:35826,1
203.99.218.140:38575,6
203.99.215.42:45120,1
106.66.193.49:2824,4
116.50.59.180:64195,1
27.251.17.195:16158,2
52.74.219.71:32901,1
123.201.237.254:56217,3
122.162.124.107:49894,1
37.228.105.38:59000,1
122.160.244.10:1904,1
111.93.250.214:23735,1
121.243.214.18:50962,3
59.95.144.250:19694,2
106.215.137.36:34641,4
49.206.1.243:52771,12
54.251.151.39:47655,1
202.3.120.6:29691,1
122.165.106.10:50825,2
106.186.23.95:37068,1
52.74.219.71:47361,1
103.58.51.153:54053,4
106.186.23.95:35550,1
103.251.82.245:51819,3
37.231.166.128:3806,1
104.236.211.218:20172,1
106.78.254.105:43430,5
183.82.11.50:42440,4
70.39.185.121:57817,1
52.74.219.71:51780,1
219.64.75.228:16211,1
60.254.89.26:50507,1
59.145.209.34:3394,3
202.65.155.194:50288,3
52.74.219.71:55971,1
52.74.219.71:40065,1
49.14.10.70:32758,1
52.74.219.71:57834,1
195.232.147.116:55090,3
106.216.149.229:39088,3
103.27.171.56:3711,2
106.186.23.95:36786,1
123.63.241.40:43415,3
52.74.219.71:42951,1
117.252.91.196:55751,1
121.245.152.106:51726,3
202.59.2.2:27091,1
115.248.168.114:28982,1
115.249.190.17:57979,3
164.100.128.19:31363,4
8.37.227.187:50483,1
203.117.117.12:53179,2
116.203.9.168:1803,6
121.242.40.10:32784,1
106.219.42.105:54315,5
106.51.60.116:54139,1
61.3.85.98:10145,6
208.65.73.25:30488,6
122.175.20.183:49288,1
106.186.23.95:35631,1
203.91.211.44:49526,1
14.141.108.50:51978,1
62.41.160.222:58055,2
103.40.48.18:65128,16
54.232.40.76:57934,1
125.62.101.134:53481,1
52.74.219.71:51795,1
121.58.175.128:27102,5
122.170.171.206:63255,2
106.223.70.56:38479,1
115.249.187.130:44926,13
107.150.9.85:59021,1
54.236.254.140:52314,3
122.166.170.189:49471,4
72.163.220.14:27626,1
120.59.85.4:12055,11
61.246.57.5:10581,4
52.74.219.71:41994,1
164.100.128.19:31576,1
70.39.186.192:60498,3
168.235.197.81:29715,1
52.74.219.71:52095,1
115.69.252.214:54598,1
134.159.168.74:45067,2
60.243.217.107:1612,4
106.78.108.207:40270,3
122.174.192.179:57030,1
37.228.104.15:60648,4
49.201.149.167:52055,1
111.93.226.254:62667,9
122.177.229.113:24296,1
52.74.219.71:33858,1
168.235.197.193:8800,2
103.27.8.43:15830,1
103.254.56.30:50243,1
180.87.201.253:39859,2
1.39.13.178:60992,1
119.81.61.166:48579,1
103.230.103.161:55275,5
50.112.134.5:58743,3
113.193.207.229:58082,3
103.242.191.174:2363,2
220.226.187.132:52497,1
210.212.209.48:59703,1
125.19.99.82:5060,14
103.17.158.139:50276,3
1.39.13.229:60366,9
112.79.35.10:36023,2
168.235.197.48:30567,9
164.100.40.2:4809,1
59.99.225.150:27139,3
14.96.204.182:52940,1
182.66.42.155:8001,2
52.74.219.71:54963,1
14.99.44.193:61503,2
1.39.61.161:24535,1
182.68.98.206:54372,6
125.16.70.26:19939,5
49.204.67.151:49595,2
115.119.248.130:17395,5
8.37.225.8:28598,1
49.206.7.109:2388,6
122.175.7.128:37508,1
117.239.38.229:50799,1
106.76.229.176:40905,10
182.56.117.9:20601,5
162.93.65.2:62146,1
52.74.219.71:56118,1
49.248.102.217:14602,1
223.186.27.55:53693,1
123.201.81.130:26030,1
8.37.226.250:25814,1
165.225.96.51:55036,1
107.167.109.53:40346,2
14.141.108.74:20068,3
112.133.214.133:59310,1
182.69.50.78:26863,1
115.254.85.75:3049,4
202.89.106.204:16879,1
121.242.63.60:55369,2
210.214.186.78:50097,1
106.215.184.156:56602,1
52.74.219.71:47163,1
117.254.172.94:54443,2
107.167.107.237:41260,2
223.176.139.21:13804,1
49.202.160.199:15460,7
182.74.170.102:55907,9
125.17.161.253:33724,2
122.168.26.152:49343,6
117.204.76.72:64796,5
49.203.205.48:45195,1
64.26.205.100:31380,11
59.144.58.37:2890,1
203.16.165.129:31357,3
115.113.145.166:40550,2
14.139.245.2:33781,3
182.19.57.246:64228,1
101.221.134.230:18516,3
101.221.131.38:31431,10
223.176.12.177:57549,2
123.237.60.36:53598,2
119.81.61.166:48744,1
203.34.117.5:55128,2
223.30.92.226:58269,3
52.74.219.71:44535,1
112.79.39.173:41320,10
107.167.112.39:41307,4
8.37.224.59:24456,1
164.100.194.74:23740,4
37.228.107.104:45245,2
203.99.205.234:27212,1
52.74.219.71:56169,1
117.254.177.146:1048,1
101.60.149.82:35863,6
106.51.250.126:50542,23
59.88.183.209:16643,4
119.81.61.166:48054,1
14.140.125.146:38566,3
106.192.172.168:15656,1
52.74.219.71:49422,1
14.140.197.82:45544,9
52.74.219.71:43167,1
203.16.165.129:53782,2
182.68.92.63:22202,1
180.215.92.69:36005,1
203.18.236.208:34018,4
49.205.111.24:60084,16
122.170.175.37:51229,1
